"transactiondate","value"
2018-01-11 00:31:18,0.391173023783229
2018-01-11 00:31:46,0.503402632559952
2018-01-11 00:31:53,0.153382830684725
2018-01-11 00:31:57,0.393876171955606
2018-01-11 00:32:17,0.0390790548148565
2018-01-11 00:32:34,0.511184043230698
2018-01-11 00:32:35,0.0555172682806384
2018-01-11 00:32:40,0.487280537518486
2018-01-11 00:32:41,0.314402893827972
2018-01-11 00:33:00,0.202937862922158
2018-01-11 00:35:31,0.609211017621495
2018-01-11 00:36:02,0.212179918887932
2018-01-11 00:36:43,0.0252229817662388
2018-01-11 00:38:00,0.383734524905309
2018-01-11 00:38:13,0.656681385330064
2018-01-11 00:38:42,0.668277540434524
2018-01-11 00:38:50,0.0400862433650531
2018-01-11 00:39:27,0.398701609155489
2018-01-11 00:39:42,0.284202297927486
2018-01-11 00:39:44,0.50859527652082
2018-01-11 00:40:09,0.653967366520152
2018-01-11 00:40:19,0.251112038461724
2018-01-11 00:40:40,0.57966477398267
2018-01-11 00:40:46,0.684564973754645
2018-01-11 00:40:53,0.453460158012621
2018-01-11 00:40:59,0.623106988380849
2018-01-11 00:41:13,0.412370660467446
2018-01-11 00:41:34,0.0705443908867426
2018-01-11 00:41:43,0.492698794683674
2018-01-11 00:41:43,0.434669095035316
2018-01-11 00:41:49,0.271074772465508
2018-01-11 00:43:19,0.371889493907243
2018-01-11 00:43:46,0.375026554635447
2018-01-11 00:43:52,0.520993246731581
2018-01-11 00:43:56,0.396750192018156
2018-01-11 00:44:18,0.533315130750835
2018-01-11 00:44:23,0.704388451822288
2018-01-11 00:45:03,0.0680820861273911
2018-01-11 00:45:04,0.661494569518161
2018-01-11 00:45:04,0.0523623618688434
2018-01-11 00:45:53,0.625709860294126
2018-01-11 00:46:03,0.387587757754116
2018-01-11 00:46:51,0.514682085863035
2018-01-11 00:46:55,0.139783490616083
2018-01-11 00:46:57,0.545525087037589
2018-01-11 00:47:07,0.326619037422352
2018-01-11 00:47:12,0.606930115971668
2018-01-11 00:47:14,0.47487346811858
2018-01-11 00:47:16,0.532245768377092
2018-01-11 00:47:41,0.0203213538924465
2018-01-11 00:48:27,0.273468226465955
2018-01-11 00:48:34,0.0478437388706254
2018-01-11 00:49:20,0.621610897386866
2018-01-11 00:49:22,0.690730044249631
2018-01-11 00:50:16,0.535143926870124
2018-01-11 00:51:06,0.122334240028681
2018-01-11 00:51:13,0.257579170162231
2018-01-11 00:51:23,0.616552223494998
2018-01-11 00:51:47,0.274208937104652
2018-01-11 00:52:05,0.509243892059336
2018-01-11 00:52:17,0.145310105563258
2018-01-11 00:52:19,0.180315416495968
2018-01-11 00:52:33,0.0661284528873395
2018-01-11 00:52:43,0.339938180040196
2018-01-11 00:52:45,0.443901292227092
2018-01-11 00:53:08,0.214910665865708
2018-01-11 00:53:35,0.60460831099397
2018-01-11 00:53:41,0.6954995507068
2018-01-11 00:54:00,0.694703237835947
2018-01-11 00:55:07,0.525332995335385
2018-01-11 00:55:25,0.547696378686652
2018-01-11 00:56:12,0.627707298285142
2018-01-11 00:56:16,0.603876580344466
2018-01-11 00:56:16,0.728464240990905
2018-01-11 00:56:28,0.179989654879179
2018-01-11 00:56:47,0.368368710045004
2018-01-11 00:56:50,0.127828115807101
2018-01-11 00:56:56,0.726805089193303
2018-01-11 00:57:03,0.294385382914986
2018-01-11 00:57:19,0.277608420274872
2018-01-11 00:57:21,0.424678508542781
2018-01-11 00:57:22,0.275120356619544
2018-01-11 00:57:22,0.27063804461509
2018-01-11 00:57:57,0.344257601095829
2018-01-11 00:57:59,0.645376275150245
2018-01-11 00:58:56,0.354701226331503
2018-01-11 00:58:59,0.500761373280105
2018-01-11 00:59:02,0.259559276406234
2018-01-11 00:59:12,0.216157696807571
2018-01-11 00:59:28,0.713065460791066
2018-01-11 00:59:38,0.692717130620591
2018-01-11 00:59:39,0.447984892893629
2018-01-11 00:59:43,0.231706549322605
2018-01-11 01:00:14,0.585825779518671
2018-01-11 01:00:15,0.103288937091455
2018-01-11 01:00:28,0.703185754068661
2018-01-11 01:00:28,0.448850158643047
2018-01-11 01:00:44,0.349154073516093
2018-01-11 01:01:06,0.502499860589951
2018-01-11 01:01:33,0.256171096652839
2018-01-11 01:01:55,0.0450757590689929
2018-01-11 01:02:09,0.528677814100846
2018-01-11 01:02:33,0.35820801197798
2018-01-11 01:03:31,0.190215118231997
2018-01-11 01:04:40,0.0457387506689411
2018-01-11 01:04:46,0.146909939149581
2018-01-11 01:05:13,0.425291439725715
2018-01-11 01:05:17,0.345944443841884
2018-01-11 01:05:36,0.320850759797124
2018-01-11 01:05:53,0.727943635583296
2018-01-11 01:05:55,0.224254161399603
2018-01-11 01:05:59,0.162775231958949
2018-01-11 01:06:02,0.117756318361987
2018-01-11 01:06:17,0.413847918991651
2018-01-11 01:06:31,0.620819061160274
2018-01-11 01:06:42,0.219989096977655
2018-01-11 01:07:06,0.124536635380308
2018-01-11 01:07:17,0.471947150175739
2018-01-11 01:07:26,0.698109681438538
2018-01-11 01:08:50,0.110344798328099
2018-01-11 01:09:11,0.566285597263579
2018-01-11 01:09:12,0.075691802027775
2018-01-11 01:09:21,0.717049710359122
2018-01-11 01:09:38,0.586321705636336
2018-01-11 01:10:07,0.507212589994166
2018-01-11 01:10:39,0.349392118962249
2018-01-11 01:10:41,0.588077059285156
2018-01-11 01:11:03,0.148568653036747
2018-01-11 01:11:14,0.741503997087665
2018-01-11 01:11:36,0.489140285686962
2018-01-11 01:11:52,0.0487368098638952
2018-01-11 01:12:42,0.635013356838934
2018-01-11 01:12:45,0.0847217308256775
2018-01-11 01:13:05,0.557606043620315
2018-01-11 01:13:16,0.131808638473577
2018-01-11 01:13:30,0.717772258367343
2018-01-11 01:14:16,0.631154349591397
2018-01-11 01:14:17,0.496743210282922
2018-01-11 01:14:24,0.0720404965218157
2018-01-11 01:14:27,0.235918243081588
2018-01-11 01:14:31,0.709952257733047
2018-01-11 01:14:46,0.172913441759627
2018-01-11 01:16:00,0.677393887572642
2018-01-11 01:16:28,0.495303781229258
2018-01-11 01:16:30,0.737118870273977
2018-01-11 01:16:35,0.600840670332685
2018-01-11 01:16:45,0.0269137898683781
2018-01-11 01:16:58,0.279382965403027
2018-01-11 01:17:34,0.150411779908836
2018-01-11 01:18:36,0.260131303666998
2018-01-11 01:19:07,0.592900904260483
2018-01-11 01:19:36,0.509820734841982
2018-01-11 01:19:52,0.376808451771736
2018-01-11 01:20:21,0.210140540731698
2018-01-11 01:20:25,0.607926991481846
2018-01-11 01:20:51,0.613144036617014
2018-01-11 01:21:11,0.123059512569429
2018-01-11 01:21:38,0.585072605226841
2018-01-11 01:22:06,0.509482837547734
2018-01-11 01:22:47,0.0567673204523278
2018-01-11 01:23:16,0.420074995510816
2018-01-11 01:23:43,0.667809602597868
2018-01-11 01:24:05,0.418057183436677
2018-01-11 01:24:52,0.374289400820248
2018-01-11 01:26:02,0.67140829411
2018-01-11 01:26:13,0.170257459334284
2018-01-11 01:26:18,0.233763972027204
2018-01-11 01:27:20,0.191980284157349
2018-01-11 01:27:24,0.479904410750605
2018-01-11 01:27:29,0.150304419169622
2018-01-11 01:28:10,0.0881906343122944
2018-01-11 01:28:27,0.329521869992092
2018-01-11 01:28:35,0.407601382805407
2018-01-11 01:29:10,0.0632315415467601
2018-01-11 01:29:10,0.0787426498945337
2018-01-11 01:30:17,0.360152512136102
2018-01-11 01:30:21,0.207460852232017
2018-01-11 01:30:51,0.29421463008374
2018-01-11 01:31:07,0.404937794092647
2018-01-11 01:31:08,0.0960330752311973
2018-01-11 01:31:15,0.61625608430882
2018-01-11 01:31:40,0.26429900324631
2018-01-11 01:31:42,0.298459138523322
2018-01-11 01:31:42,0.0794449743811507
2018-01-11 01:31:48,0.396613053872436
2018-01-11 01:31:56,0.652584884079173
2018-01-11 01:31:57,0.641917285596207
2018-01-11 01:32:46,0.470427282432886
2018-01-11 01:33:19,0.0556292962538079
2018-01-11 01:34:25,0.691449909611
2018-01-11 01:34:38,0.374620329904696
2018-01-11 01:34:47,0.675735552146402
2018-01-11 01:35:05,0.370405780064128
2018-01-11 01:35:07,0.0979307899762411
2018-01-11 01:35:58,0.650050624929182
2018-01-11 01:36:45,0.454212944633327
2018-01-11 01:37:06,0.368238854108099
2018-01-11 01:37:44,0.492101100463141
2018-01-11 01:38:17,0.155097095700749
2018-01-11 01:38:27,0.690401572201075
2018-01-11 01:38:30,0.0403838193331612
2018-01-11 01:39:01,0.204356482102908
2018-01-11 01:39:12,0.323989343618043
2018-01-11 01:40:02,0.419190613073413
2018-01-11 01:40:47,0.660077031988907
2018-01-11 01:42:27,0.55282393616084
2018-01-11 01:42:54,0.725449914087495
2018-01-11 01:43:06,0.400934173783078
2018-01-11 01:43:10,0.687945702486392
2018-01-11 01:43:43,0.63904066924064
2018-01-11 01:44:30,0.166069144235272
2018-01-11 01:44:30,0.640647570368135
2018-01-11 01:44:40,0.398292110112705
2018-01-11 01:44:43,0.240142211572127
2018-01-11 01:45:05,0.647838286756258
2018-01-11 01:45:39,0.116657974131778
2018-01-11 01:45:53,0.277923610276263
2018-01-11 01:46:06,0.576549851683038
2018-01-11 01:46:13,0.161961413843185
2018-01-11 01:46:15,0.524536043299828
2018-01-11 01:46:36,0.360593052324327
2018-01-11 01:46:39,0.521438239596738
2018-01-11 01:46:48,0.142971725016087
2018-01-11 01:47:09,0.541130430635577
2018-01-11 01:47:13,0.173889671357628
2018-01-11 01:47:41,0.459189115609974
2018-01-11 01:47:42,0.156020100354915
2018-01-11 01:48:08,0.503448952375585
2018-01-11 01:48:41,0.692904155327287
2018-01-11 01:49:06,0.314264149076608
2018-01-11 01:49:12,0.590448102889396
2018-01-11 01:49:17,0.224790143913194
2018-01-11 01:49:35,0.470840776525345
2018-01-11 01:49:50,0.0303449364390224
2018-01-11 01:50:28,0.388027801492438
2018-01-11 01:51:23,0.349786978898197
2018-01-11 01:51:59,0.316925439339317
2018-01-11 01:52:16,0.36239714357967
2018-01-11 01:52:32,0.352806763360766
2018-01-11 01:52:41,0.672009664873336
2018-01-11 01:52:53,0.453323319312255
2018-01-11 01:53:06,0.460058653670829
2018-01-11 01:53:13,0.719914620346855
2018-01-11 01:53:17,0.393027174935536
2018-01-11 01:53:24,0.417519383409712
2018-01-11 01:53:32,0.0247693186946213
2018-01-11 01:53:35,0.358407938772882
2018-01-11 01:54:17,0.354169647391606
2018-01-11 01:54:36,0.500803297912329
2018-01-11 01:54:56,0.30471110012494
2018-01-11 01:55:03,0.651053177185729
2018-01-11 01:55:54,0.517390210681455
2018-01-11 01:55:57,0.70636377354064
2018-01-11 01:56:31,0.339230028274097
2018-01-11 01:57:03,0.531303420596942
2018-01-11 01:57:40,0.599152862133435
2018-01-11 01:58:25,0.190811204016791
2018-01-11 01:58:42,0.141014614700386
2018-01-11 01:59:05,0.502966387193277
2018-01-11 01:59:14,0.733910267420113
2018-01-11 01:59:33,0.369414553575101
2018-01-11 01:59:51,0.582437589126988
2018-01-11 02:00:18,0.195707648738101
2018-01-11 02:00:56,0.545207728938176
2018-01-11 02:01:28,0.0865987075328827
2018-01-11 02:01:42,0.0393584948316915
2018-01-11 02:02:14,0.598682801766065
2018-01-11 02:02:56,0.132168843379989
2018-01-11 02:03:22,0.581546534370817
2018-01-11 02:03:25,0.186388290567044
2018-01-11 02:03:49,0.385244089096179
2018-01-11 02:04:04,0.685003155400744
2018-01-11 02:04:08,0.20359599103455
2018-01-11 02:04:20,0.715758976563509
2018-01-11 02:04:24,0.300228408904048
2018-01-11 02:04:43,0.28423798421626
2018-01-11 02:05:38,0.149514578855201
2018-01-11 02:05:52,0.0453602323403815
2018-01-11 02:06:08,0.224437376590865
2018-01-11 02:06:10,0.207093419247819
2018-01-11 02:06:19,0.353157960645296
2018-01-11 02:06:28,0.269981524296547
2018-01-11 02:06:39,0.404026981315762
2018-01-11 02:06:43,0.738351895584608
2018-01-11 02:06:47,0.359213606824423
2018-01-11 02:08:01,0.0270707889683079
2018-01-11 02:08:24,0.539456484910473
2018-01-11 02:08:43,0.545542142071575
2018-01-11 02:08:54,0.0250799644672778
2018-01-11 02:09:47,0.17428935567569
2018-01-11 02:10:34,0.731481232428178
2018-01-11 02:10:46,0.478309493304789
2018-01-11 02:10:59,0.720159024168202
2018-01-11 02:11:13,0.518114361555083
2018-01-11 02:11:27,0.50230738448631
2018-01-11 02:11:35,0.289190282281954
2018-01-11 02:11:52,0.0702882509603631
2018-01-11 02:11:53,0.360323562395014
2018-01-11 02:12:23,0.587895138737466
2018-01-11 02:13:12,0.465828660454229
2018-01-11 02:13:12,0.0204735960714053
2018-01-11 02:13:15,0.252261663100123
2018-01-11 02:13:20,0.688168346620724
2018-01-11 02:13:35,0.110330464597163
2018-01-11 02:13:58,0.617459911706485
2018-01-11 02:14:06,0.641130710363062
2018-01-11 02:14:39,0.0822961352471262
2018-01-11 02:14:57,0.31353494193044
2018-01-11 02:15:19,0.571072496531904
2018-01-11 02:15:55,0.0431395087262848
2018-01-11 02:16:01,0.355820350005291
2018-01-11 02:16:20,0.457294463365991
2018-01-11 02:16:36,0.445301348158345
2018-01-11 02:16:59,0.245182049920294
2018-01-11 02:17:48,0.348238231212832
2018-01-11 02:18:07,0.206996776562929
2018-01-11 02:18:22,0.458770496203634
2018-01-11 02:18:27,0.561080466350075
2018-01-11 02:18:40,0.646532784707658
2018-01-11 02:18:43,0.600516721150558
2018-01-11 02:18:51,0.173866366435261
2018-01-11 02:19:06,0.370238310108101
2018-01-11 02:19:18,0.0185502601070562
2018-01-11 02:20:15,0.503446945679514
2018-01-11 02:21:52,0.706884193123505
2018-01-11 02:22:30,0.41556647589216
2018-01-11 02:22:31,0.0305134666065918
2018-01-11 02:22:42,0.223216788077471
2018-01-11 02:22:46,0.511995867934357
2018-01-11 02:23:41,0.26038137998539
2018-01-11 02:24:42,0.391360459775524
2018-01-11 02:25:15,0.563033289693552
2018-01-11 02:25:27,0.479714202054916
2018-01-11 02:26:25,0.370997111307178
2018-01-11 02:27:30,0.655841881770315
2018-01-11 02:27:45,0.0736491817519069
2018-01-11 02:27:51,0.381381364889466
2018-01-11 02:27:58,0.510641828929819
2018-01-11 02:28:08,0.514757892373367
2018-01-11 02:28:08,0.41848441610923
2018-01-11 02:28:22,0.137565043120366
2018-01-11 02:28:50,0.223859149807272
2018-01-11 02:29:39,0.520882116097771
2018-01-11 02:30:00,0.179958601328125
2018-01-11 02:30:17,0.355090376908332
2018-01-11 02:30:30,0.303221347408183
2018-01-11 02:30:38,0.567996891414467
2018-01-11 02:30:57,0.0680460825043963
2018-01-11 02:31:06,0.58278279086987
2018-01-11 02:31:40,0.726577449980192
2018-01-11 02:31:59,0.277677074105944
2018-01-11 02:32:06,0.389790683544753
2018-01-11 02:32:52,0.118114123370545
2018-01-11 02:33:36,0.359124131852342
2018-01-11 02:34:47,0.102240890620649
2018-01-11 02:35:22,0.6560912858814
2018-01-11 02:35:43,0.160067799039697
2018-01-11 02:35:46,0.213718831187463
2018-01-11 02:36:00,0.446915229953965
2018-01-11 02:36:24,0.677245018545352
2018-01-11 02:36:38,0.219651242166734
2018-01-11 02:36:47,0.311598397377599
2018-01-11 02:36:57,0.408670704689622
2018-01-11 02:36:58,0.138140297269914
2018-01-11 02:37:38,0.662994528673403
2018-01-11 02:37:45,0.392186855116487
2018-01-11 02:38:36,0.244573606775701
2018-01-11 02:38:42,0.350333321637288
2018-01-11 02:39:03,0.559544119239156
2018-01-11 02:39:15,0.600849020232633
2018-01-11 02:39:38,0.336303338165116
2018-01-11 02:40:11,0.603116655578092
2018-01-11 02:40:24,0.296799518304039
2018-01-11 02:41:04,0.125813133724337
2018-01-11 02:41:06,0.435482282757945
2018-01-11 02:41:12,0.428788458224014
2018-01-11 02:41:14,0.400956151890312
2018-01-11 02:41:44,0.477503863921575
2018-01-11 02:42:23,0.245047426806018
2018-01-11 02:43:11,0.425700850998471
2018-01-11 02:43:12,0.638550852439506
2018-01-11 02:44:02,0.566545543676964
2018-01-11 02:44:14,0.371480293678772
2018-01-11 02:44:23,0.0301189478785498
2018-01-11 02:44:28,0.555097463990655
2018-01-11 02:44:53,0.306014396861265
2018-01-11 02:44:55,0.704213865397219
2018-01-11 02:45:00,0.572109932052507
2018-01-11 02:45:23,0.529820060203387
2018-01-11 02:45:40,0.723780224108091
2018-01-11 02:45:52,0.0613910841722041
2018-01-11 02:46:31,0.277479058232158
2018-01-11 02:46:41,0.0864288762694225
2018-01-11 02:46:53,0.328459234265564
2018-01-11 02:47:09,0.297252588091535
2018-01-11 02:47:14,0.630959653897746
2018-01-11 02:47:41,0.605417708366737
2018-01-11 02:48:28,0.602483120710962
2018-01-11 02:48:34,0.287143300644774
2018-01-11 02:48:56,0.315816201300197
2018-01-11 02:49:10,0.302361981033999
2018-01-11 02:49:15,0.0482196151704527
2018-01-11 02:49:25,0.508407605590462
2018-01-11 02:50:10,0.695310862719989
2018-01-11 02:50:18,0.398940925568691
2018-01-11 02:50:28,0.713958978420682
2018-01-11 02:50:49,0.576051567033399
2018-01-11 02:51:23,0.33631154224202
2018-01-11 02:51:30,0.314933408469148
2018-01-11 02:53:20,0.0906331311764196
2018-01-11 02:53:25,0.644471041267505
2018-01-11 02:53:31,0.722382415185473
2018-01-11 02:54:02,0.355481006255746
2018-01-11 02:54:12,0.334438247987023
2018-01-11 02:54:20,0.475914992048591
2018-01-11 02:54:23,0.519646040440258
2018-01-11 02:55:51,0.516348189244419
2018-01-11 02:55:51,0.621563893568702
2018-01-11 02:56:12,0.471117350914888
2018-01-11 02:56:32,0.116891941851377
2018-01-11 02:56:45,0.465259638649598
2018-01-11 02:56:46,0.388682946328423
2018-01-11 02:57:40,0.126835273663071
2018-01-11 02:57:51,0.181000532032829
2018-01-11 02:58:16,0.735579636607948
2018-01-11 02:58:26,0.268849464927986
2018-01-11 02:58:36,0.522637928901031
2018-01-11 02:59:07,0.533214134520618
2018-01-11 02:59:14,0.0940720732773421
2018-01-11 02:59:19,0.725345409633452
2018-01-11 02:59:29,0.708135661499528
2018-01-11 02:59:33,0.554291380313458
2018-01-11 02:59:58,0.312067281722557
2018-01-11 03:00:24,0.133729965270171
2018-01-11 03:00:50,0.692089724738989
2018-01-11 03:01:58,0.0611742098117247
2018-01-11 03:02:31,0.621344296989217
2018-01-11 03:02:42,0.646050095827878
2018-01-11 03:04:12,0.297631018302869
2018-01-11 03:04:13,0.309355210415297
2018-01-11 03:04:32,0.399252851841506
2018-01-11 03:05:11,0.315954508626088
2018-01-11 03:05:25,0.170261591236107
2018-01-11 03:05:35,0.674495218294743
2018-01-11 03:06:08,0.0364508791849017
2018-01-11 03:07:24,0.509076382554579
2018-01-11 03:07:33,0.153933484440669
2018-01-11 03:07:42,0.685613467409322
2018-01-11 03:07:50,0.416461526222341
2018-01-11 03:07:51,0.521572703494877
2018-01-11 03:07:53,0.279313884515222
2018-01-11 03:08:00,0.620147560959961
2018-01-11 03:08:09,0.577589986294974
2018-01-11 03:08:38,0.647178145607538
2018-01-11 03:08:41,0.29170710139228
2018-01-11 03:08:59,0.0252877223099815
2018-01-11 03:09:12,0.110577590150014
2018-01-11 03:09:18,0.446505256472901
2018-01-11 03:09:22,0.15778102667979
2018-01-11 03:09:49,0.104875945009221
2018-01-11 03:10:22,0.0183839891544776
2018-01-11 03:10:22,0.16099394732248
2018-01-11 03:11:17,0.603399305668916
2018-01-11 03:11:20,0.191561557596736
2018-01-11 03:11:29,0.525046442102804
2018-01-11 03:11:51,0.275824352488667
2018-01-11 03:11:57,0.456719901994732
2018-01-11 03:12:01,0.716934395470098
2018-01-11 03:12:02,0.545782167702308
2018-01-11 03:12:05,0.721312550298078
2018-01-11 03:12:31,0.492073459039442
2018-01-11 03:12:56,0.252915511607798
2018-01-11 03:12:59,0.206974564456102
2018-01-11 03:13:26,0.729393202869175
2018-01-11 03:13:51,0.0794528305133106
2018-01-11 03:15:58,0.56735260784016
2018-01-11 03:16:05,0.401035547413398
2018-01-11 03:16:10,0.167198645016947
2018-01-11 03:16:17,0.238591619642172
2018-01-11 03:16:18,0.648077881665854
2018-01-11 03:17:01,0.54792008842635
2018-01-11 03:17:09,0.724018325480144
2018-01-11 03:17:21,0.564059874566295
2018-01-11 03:17:42,0.602914998526871
2018-01-11 03:17:59,0.0994443980094511
2018-01-11 03:18:03,0.185842213460244
2018-01-11 03:18:30,0.06137298221495
2018-01-11 03:19:00,0.350952546400437
2018-01-11 03:19:33,0.670499470201694
2018-01-11 03:19:40,0.301881084278994
2018-01-11 03:19:55,0.100197130915895
2018-01-11 03:19:59,0.154935160302231
2018-01-11 03:20:17,0.102885719851311
2018-01-11 03:20:23,0.182346291672532
2018-01-11 03:20:50,0.441502677793196
2018-01-11 03:20:55,0.67534146818528
2018-01-11 03:21:00,0.0935675680137472
2018-01-11 03:21:50,0.40892098838184
2018-01-11 03:22:35,0.487250413472019
2018-01-11 03:22:37,0.131368446198385
2018-01-11 03:22:42,0.179134769798093
2018-01-11 03:22:53,0.334307555150357
2018-01-11 03:22:54,0.676568384973984
2018-01-11 03:22:59,0.157268870350765
2018-01-11 03:23:11,0.0553937826429028
2018-01-11 03:23:51,0.533992722424958
2018-01-11 03:23:57,0.583172566089034
2018-01-11 03:24:11,0.519402368004061
2018-01-11 03:24:45,0.264014373425115
2018-01-11 03:25:20,0.720674585970398
2018-01-11 03:25:49,0.730667255395371
2018-01-11 03:26:03,0.168964431679738
2018-01-11 03:26:27,0.253992921500187
2018-01-11 03:26:34,0.20710134396269
2018-01-11 03:26:54,0.167820634066244
2018-01-11 03:27:03,0.113331461249292
2018-01-11 03:27:14,0.220297099426389
2018-01-11 03:27:23,0.494401765409322
2018-01-11 03:27:31,0.393283837732556
2018-01-11 03:27:42,0.496380270286044
2018-01-11 03:27:43,0.334515225022147
2018-01-11 03:28:42,0.429020508418046
2018-01-11 03:28:46,0.196701565829292
2018-01-11 03:28:47,0.131699043770414
2018-01-11 03:29:09,0.360595258065383
2018-01-11 03:29:14,0.713278653733828
2018-01-11 03:29:32,0.462729888093099
2018-01-11 03:29:46,0.329231192337349
2018-01-11 03:29:49,0.0472571428192314
2018-01-11 03:30:01,0.598755379286362
2018-01-11 03:30:24,0.055634549382329
2018-01-11 03:30:27,0.0711598936477676
2018-01-11 03:30:31,0.0482953387226444
2018-01-11 03:30:53,0.663895790385129
2018-01-11 03:31:28,0.59231815456273
2018-01-11 03:31:29,0.574439126627892
2018-01-11 03:31:40,0.302672100874782
2018-01-11 03:31:57,0.412713929166039
2018-01-11 03:32:01,0.319130007864814
2018-01-11 03:32:17,0.481416582017648
2018-01-11 03:32:58,0.692021880134172
2018-01-11 03:33:36,0.663048038568348
2018-01-11 03:33:43,0.111181992011308
2018-01-11 03:34:35,0.364987918261485
2018-01-11 03:34:45,0.732365778892953
2018-01-11 03:35:14,0.476335995999165
2018-01-11 03:35:27,0.309457213891158
2018-01-11 03:35:35,0.154798588839127
2018-01-11 03:36:17,0.0679395423778333
2018-01-11 03:36:18,0.170687159125414
2018-01-11 03:37:39,0.148499727806915
2018-01-11 03:37:48,0.0963297998724738
2018-01-11 03:38:17,0.303542489238293
2018-01-11 03:38:24,0.485730456119543
2018-01-11 03:38:43,0.544628778628353
2018-01-11 03:39:12,0.622161976064043
2018-01-11 03:40:30,0.380777654602844
2018-01-11 03:40:33,0.229580971130729
2018-01-11 03:40:42,0.155460928600957
2018-01-11 03:40:54,0.262299128629523
2018-01-11 03:41:16,0.21661364074538
2018-01-11 03:41:31,0.097108510588482
2018-01-11 03:41:33,0.563623069501668
2018-01-11 03:41:42,0.531905824783631
2018-01-11 03:41:55,0.355521386902966
2018-01-11 03:42:30,0.426976573397801
2018-01-11 03:42:37,0.464251522533316
2018-01-11 03:42:45,0.562278279343573
2018-01-11 03:42:47,0.332433647840237
2018-01-11 03:42:56,0.250100471615791
2018-01-11 03:43:10,0.109662776699709
2018-01-11 03:43:13,0.47872417983152
2018-01-11 03:43:27,0.63291225230596
2018-01-11 03:43:52,0.153616616349714
2018-01-11 03:44:34,0.434948047055351
2018-01-11 03:44:53,0.465811418141541
2018-01-11 03:44:53,0.699878194903
2018-01-11 03:45:11,0.741747495093336
2018-01-11 03:45:21,0.717827294553001
2018-01-11 03:45:41,0.3887899014408
2018-01-11 03:45:47,0.42295913504113
2018-01-11 03:46:04,0.0931256261808332
2018-01-11 03:46:39,0.314587391239172
2018-01-11 03:46:41,0.39230639354554
2018-01-11 03:46:56,0.0180631607156713
2018-01-11 03:47:05,0.369679771364573
2018-01-11 03:47:29,0.403419965313375
2018-01-11 03:47:31,0.426205346655217
2018-01-11 03:47:42,0.335752283085883
2018-01-11 03:47:45,0.425102426583879
2018-01-11 03:48:07,0.689946437592804
2018-01-11 03:48:10,0.25098019384183
2018-01-11 03:49:13,0.219145040891366
2018-01-11 03:49:14,0.338889135528775
2018-01-11 03:49:15,0.646837952397391
2018-01-11 03:49:24,0.677209761761967
2018-01-11 03:49:36,0.187366785441688
2018-01-11 03:49:44,0.54671963846758
2018-01-11 03:50:03,0.318713324320223
2018-01-11 03:50:41,0.319999649976939
2018-01-11 03:50:45,0.470683724459261
2018-01-11 03:51:13,0.0483003444599221
2018-01-11 03:52:47,0.588925847191014
2018-01-11 03:52:49,0.549616986959171
2018-01-11 03:53:16,0.332769525804417
2018-01-11 03:53:22,0.353613275638339
2018-01-11 03:54:15,0.643626719459612
2018-01-11 03:54:37,0.453799811083824
2018-01-11 03:54:53,0.704471128411684
2018-01-11 03:55:09,0.425225817073346
2018-01-11 03:55:26,0.309677652038913
2018-01-11 03:55:26,0.622253091278113
2018-01-11 03:55:31,0.127620675074402
2018-01-11 03:55:58,0.0262778915153584
2018-01-11 03:56:00,0.361287259396352
2018-01-11 03:56:25,0.307785545013752
2018-01-11 03:56:56,0.632322863424756
2018-01-11 03:57:01,0.645658330116957
2018-01-11 03:57:19,0.216115516397543
2018-01-11 03:57:28,0.166960578486323
2018-01-11 03:57:46,0.398830423586373
2018-01-11 03:57:49,0.263988965457375
2018-01-11 03:57:51,0.542148880726378
2018-01-11 03:57:55,0.469349577351659
2018-01-11 03:58:02,0.376498606130178
2018-01-11 03:58:02,0.201857545443648
2018-01-11 03:58:31,0.200951108887093
2018-01-11 03:58:31,0.144335120265326
2018-01-11 03:58:35,0.317343962489231
2018-01-11 03:58:42,0.181985418117791
2018-01-11 03:59:08,0.599820868553314
2018-01-11 03:59:58,0.440322077765781
2018-01-11 03:59:59,0.0650091756124282
2018-01-11 04:00:32,0.149482659064769
2018-01-11 04:00:38,0.144709608084988
2018-01-11 04:00:50,0.25073739506714
2018-01-11 04:00:53,0.179884365652129
2018-01-11 04:00:55,0.255712110921508
2018-01-11 04:01:37,0.0796495401318651
2018-01-11 04:01:54,0.661692818776355
2018-01-11 04:01:59,0.193007520102151
2018-01-11 04:02:02,0.100543795250426
2018-01-11 04:02:44,0.740790114278975
2018-01-11 04:02:54,0.410232923904154
2018-01-11 04:03:18,0.0914879752069712
2018-01-11 04:03:26,0.0466940898557426
2018-01-11 04:03:36,0.0656729597955942
2018-01-11 04:03:45,0.643992016114062
2018-01-11 04:04:01,0.316650457602181
2018-01-11 04:04:23,0.143234442106029
2018-01-11 04:04:36,0.241121193900984
2018-01-11 04:04:50,0.352557314933464
2018-01-11 04:05:05,0.606054574415227
2018-01-11 04:05:29,0.0424495884791249
2018-01-11 04:05:56,0.597832127314946
2018-01-11 04:07:23,0.340103758373857
2018-01-11 04:07:31,0.349272867895151
2018-01-11 04:07:35,0.0543971869573928
2018-01-11 04:07:44,0.0601257579042111
2018-01-11 04:08:06,0.608550176995993
2018-01-11 04:08:18,0.253485933821276
2018-01-11 04:09:14,0.328605526804482
